member_casual,rideable_type,start_station_name,rides,total_rides_at_station,total_rides_at_station_by_bike_type,total_rides_by_mem_cas_bike_type,total_length_of_trip_min,total_length_of_trip_day
casual,classic_bike,Cherry Ave & Blackhawk St,381,2065,1293,1236407,11809.49,8.2
casual,classic_bike,California Ave & Fletcher St,898,3601,1703,1236407,22946.83,15.92
casual,classic_bike,Kimbark Ave & 53rd St,3433,13841,9895,1236407,93266.83,64.77
casual,classic_bike,Lake Shore Dr & North Blvd,6274,15121,10646,1236407,189167.86,131.4
casual,classic_bike,Clark St & Newport St,7927,23569,15361,1236407,181538.26,126.11
casual,classic_bike,Wilton Ave & Diversey Pkwy - Charging,2,18,11,1236407,17.67,0.01
casual,classic_bike,Canal St & Jackson Blvd,953,8466,4857,1236407,24520.39,17.02
casual,classic_bike,Dearborn St & Van Buren St,2116,8722,5839,1236407,70431.3,48.89
casual,classic_bike,Bissell St & Armitage Ave - Charging,2,19,13,1236407,29.22,0.02
casual,classic_bike,Archer (Damen) Ave & 37th St,110,531,279,1236407,3275.48,2.27
casual,classic_bike,Stony Island Ave & 64th St,174,531,249,1236407,16178.15,11.23
casual,classic_bike,Delano Ct & Roosevelt Rd,1819,7699,4661,1236407,55894.52,38.81
casual,classic_bike,Wentworth Ave & 35th St,464,2068,1177,1236407,14383.89,9.99
casual,classic_bike,State St & 35th St,541,4372,3051,1236407,20365.57,14.15
casual,classic_bike,Damen Ave & Thomas St (Augusta Blvd),2200,8980,5852,1236407,49242.47,34.19
casual,classic_bike,Lincoln Park Conservatory,5535,14868,10214,1236407,186225.8,129.36
casual,classic_bike,Clark St & Armitage Ave,10177,33044,22460,1236407,255947.45,177.68
casual,classic_bike,Damen Ave & 74th St,16,21,16,1236407,4866.39,3.38
casual,classic_bike,State St & 54th St,94,277,158,1236407,5764.92,4.0
casual,classic_bike,Ogden Ave & Race Ave,2000,11541,7047,1236407,38442.34,26.7
casual,classic_bike,Clinton St & Polk St,341,1302,810,1236407,9054.27,6.29
casual,classic_bike,Lake Park Ave & 35th St,941,3095,1623,1236407,63424.85,44.05
casual,classic_bike,Michigan Ave & Pearson St,4050,12823,8176,1236407,133849.74,92.93
casual,classic_bike,Peoria St & Jackson Blvd,3398,16920,11497,1236407,85131.05,59.09
casual,classic_bike,Montrose Harbor,6241,19480,12564,1236407,218108.4,151.47
casual,classic_bike,State St & Randolph St,5204,20248,13188,1236407,148245.32,102.95
casual,classic_bike,Clark St & Columbia Ave,344,2585,1373,1236407,8246.58,5.72
casual,classic_bike,Clinton St & Tilden St,715,3865,2483,1236407,16680.21,11.57
casual,classic_bike,McClurg Ct & Ohio St,1212,5145,3279,1236407,41651.1,28.94
casual,classic_bike,State St & Harrison St,2612,8985,5789,1236407,99878.49,69.36
casual,classic_bike,Clark St & Bryn Mawr Ave,1477,7962,4724,1236407,32828.49,22.79
casual,classic_bike,Larrabee St & North Ave,2233,8218,5785,1236407,42683.84,29.65
casual,classic_bike,Cottage Grove Ave & 47th St,405,1307,815,1236407,24776.35,17.21
casual,classic_bike,Ashland Ave & Belle Plaine Ave,770,3355,2098,1236407,19868.56,13.8
casual,classic_bike,Southport Ave & Clybourn Ave,2600,11291,6953,1236407,53844.0,37.39
casual,classic_bike,Michigan Ave & 14th St,3115,14363,9382,1236407,97064.1,67.42
casual,classic_bike,Michigan Ave & Ida B Wells Dr,2776,7964,4821,1236407,111192.78,77.23
casual,classic_bike,South Shore Dr & 74th St,150,541,268,1236407,10243.56,7.11
casual,classic_bike,Damen Ave & Melrose Ave,1222,3870,2531,1236407,30409.2,21.12
casual,classic_bike,Albany Ave & Bloomingdale Ave,1160,5406,2500,1236407,34797.49,24.15
casual,classic_bike,Lake Shore Dr & Monroe St,5026,12318,7231,1236407,198000.59,137.49
casual,classic_bike,Buckingham Fountain,5662,12574,7214,1236407,228114.1,158.44
casual,classic_bike,Milwaukee Ave & Wabansia Ave,3147,14110,8550,1236407,80970.63,56.24
casual,classic_bike,Sheffield Ave & Wrightwood Ave,5410,17439,12152,1236407,106267.55,73.78
casual,classic_bike,Cottage Grove Ave & 83rd St,87,288,140,1236407,8639.74,6.0
casual,classic_bike,Cicero Ave & Lake St,100,289,115,1236407,27982.7,19.44
casual,classic_bike,Central Park Ave & Ogden Ave,201,801,357,1236407,11427.59,7.94
casual,classic_bike,Ashland Ave & Augusta Blvd,1585,8737,5781,1236407,34135.89,23.71
casual,classic_bike,Avers Ave & Belmont Ave,491,2338,1003,1236407,16308.4,11.31
casual,classic_bike,Canal St & Madison St,2607,15395,10036,1236407,81460.67,56.6
casual,classic_bike,Streeter Dr & Grand Ave,38430,84259,51858,1236407,1443826.26,1002.57
casual,classic_bike,Clark St & Schiller St,6079,23075,16307,1236407,144172.45,100.11
casual,classic_bike,Major Taylor Trail & 115th St,49,292,54,1236407,9571.82,6.65
casual,classic_bike,Halsted St & Archer Ave,512,2084,1404,1236407,11968.56,8.3
casual,classic_bike,Lincoln Ave & Winona St,472,2596,1214,1236407,14959.44,10.38
casual,classic_bike,Clinton St & Madison St,4646,27172,18002,1236407,111387.9,77.33
casual,classic_bike,Damen Ave & Pierce Ave,6460,23589,14452,1236407,172519.51,119.81
casual,classic_bike,Western Ave & 104th St,67,294,84,1236407,6201.97,4.3
casual,classic_bike,Halsted St & 18th St (Temp),435,1830,1082,1236407,11297.82,7.84
casual,classic_bike,Sedgwick St & Schiller St,1807,6183,4294,1236407,50833.16,35.32
casual,classic_bike,Wabash Ave & Roosevelt Rd,5094,23335,15219,1236407,172810.45,120.04
casual,classic_bike,Dearborn Pkwy & Delaware Pl,5973,23847,16107,1236407,138059.37,95.89
casual,classic_bike,Albany Ave & 26th St,82,296,148,1236407,7126.64,4.95
casual,classic_bike,Ewing Ave & Burnham Greenway,21,296,41,1236407,3783.3,2.63
casual,classic_bike,Lake Park Ave & 53rd St,2072,6952,4749,1236407,84471.79,58.65
casual,classic_bike,Lincoln Ave & Roscoe St*,234,1065,649,1236407,5468.23,3.79
casual,classic_bike,Racine Ave & 15th St,728,3369,2013,1236407,15876.94,11.03
casual,classic_bike,McClurg Ct & Erie St,4332,20521,13283,1236407,136400.39,94.7
casual,classic_bike,Olive Harvey College,2,42,5,1236407,1518.37,1.05
casual,classic_bike,Loomis St & Jackson Blvd,1309,7210,5363,1236407,31080.75,21.56
casual,classic_bike,Clarendon Ave & Leland Ave,1672,7467,4597,1236407,47267.81,32.82
casual,classic_bike,Damen Ave & Cortland St,3678,13611,8658,1236407,89067.37,61.87
casual,classic_bike,Wells St & Concord Ln,12380,44075,29491,1236407,258608.42,179.63
casual,classic_bike,Ridge Blvd & Touhy Ave,185,812,424,1236407,5405.67,3.76
casual,classic_bike,Western Ave & Congress Pkwy,492,3884,1981,1236407,14527.03,10.09
casual,classic_bike,Wells St & Walton St,2604,10284,7403,1236407,43834.3,30.41
casual,classic_bike,Leavitt St & Armitage Ave,1405,6189,3684,1236407,31830.92,22.11
casual,classic_bike,Clinton St & Jackson Blvd,2092,16686,10618,1236407,52840.0,36.71
casual,classic_bike,Bissell St & Armitage Ave,5461,19502,13650,1236407,110055.87,76.43
casual,classic_bike,Millennium Park,16365,41262,23291,1236407,713342.56,495.35
casual,classic_bike,Ellis Ave & 53rd St,1250,6447,4930,1236407,31864.0,22.14
casual,classic_bike,Lakefront Trail & Wilson Ave,2506,9263,6507,1236407,107403.68,74.56
casual,classic_bike,Ellis Ave & 55th St,2532,16175,12960,1236407,53914.62,37.46
casual,classic_bike,Carpenter St & 63rd St,10,48,15,1236407,152.62,0.11
casual,classic_bike,Dodge Ave & Mulford St,114,560,276,1236407,4685.43,3.25
casual,classic_bike,Rhodes Ave & 32nd St,556,4400,2894,1236407,20142.69,13.98
casual,classic_bike,Leavitt St & Chicago Ave,1302,5168,3239,1236407,27027.59,18.76
casual,classic_bike,Broadway & Barry Ave,7897,30768,21295,1236407,186532.61,129.56
casual,classic_bike,Rainbow Beach,84,305,128,1236407,14753.76,10.25
casual,classic_bike,Calumet Ave & 21st St,1271,4401,2583,1236407,44299.72,30.76
casual,classic_bike,California Ave & Cortez St,1318,6193,2899,1236407,40033.44,27.82
casual,classic_bike,Doty Ave & 111th St,12,50,13,1236407,1155.98,0.8
casual,classic_bike,Broadway & Granville Ave,1650,7730,4958,1236407,71154.89,49.42
casual,classic_bike,DuSable Lake Shore Dr & North Blvd,12623,32562,23207,1236407,364907.36,253.42
casual,classic_bike,Ashland Ave & Lake St,1589,5939,3554,1236407,34675.56,24.05
casual,classic_bike,Milwaukee Ave & Rockwell St,1341,5172,3162,1236407,37854.36,26.3
casual,classic_bike,Rush St & Hubbard St,2244,10292,6270,1236407,67529.22,46.88
casual,classic_bike,California Ave & Lake St,238,1077,424,1236407,11959.5,8.31
casual,classic_bike,St. Clair St & Erie St,5641,29749,18702,1236407,183575.46,127.47
casual,classic_bike,Kedzie Ave & Bryn Mawr Ave,239,1080,636,1236407,9076.53,6.31
casual,classic_bike,MLK Jr Dr & Pershing Rd,397,1336,797,1236407,24312.7,16.89
casual,classic_bike,California Ave & Division St,1162,4408,2378,1236407,38677.21,26.88
casual,classic_bike,Central Ave & Chicago Ave,73,569,274,1236407,15549.38,10.81
casual,classic_bike,Clifton Ave & Armitage Ave,2726,12345,8509,1236407,48745.37,33.85
casual,classic_bike,Pine Grove Ave & Irving Park Rd,3635,15417,10349,1236407,97134.48,67.46
casual,classic_bike,Ashland Ave & 13th St,338,2874,1939,1236407,12944.84,8.99
casual,classic_bike,Rush St & Superior St,4878,20282,13089,1236407,144177.39,100.09
casual,classic_bike,Lakeview Ave & Fullerton Pkwy,7422,25146,17466,1236407,197955.08,137.49
casual,classic_bike,Rockwell St & Eastwood Ave,351,3131,1413,1236407,8833.58,6.13
casual,classic_bike,State St & 76th St,23,60,30,1236407,5707.97,3.96
casual,classic_bike,Wolcott (Ravenswood) Ave & Montrose Ave,891,5436,3258,1236407,19919.41,13.84
casual,classic_bike,State St & Van Buren St,2118,9532,6156,1236407,81258.63,56.42
casual,classic_bike,Phillips Ave & 79th St,123,317,170,1236407,22363.61,15.53
casual,classic_bike,Wabash Ave & Cermak Rd,1253,3901,2498,1236407,46211.36,32.08
casual,classic_bike,Ogden Ave & Chicago Ave,3000,12349,7434,1236407,65093.01,45.2
casual,classic_bike,Broadway & Waveland Ave,4941,21821,15049,1236407,118935.04,82.63
casual,classic_bike,Wells St & Huron St,7241,31037,20090,1236407,133059.73,92.37
casual,classic_bike,Elizabeth St & 59th St,20,62,29,1236407,5049.73,3.51
casual,classic_bike,Central Park Ave & North Ave,347,1342,542,1236407,16721.08,11.61
casual,classic_bike,Normal Ave & Archer Ave,236,1342,976,1236407,9301.76,6.46
casual,classic_bike,Halsted St & 59th St,30,63,43,1236407,863.33,0.6
casual,classic_bike,Seeley Ave & Garfield Blvd,28,63,33,1236407,3872.32,2.69
casual,classic_bike,South Chicago Ave & Elliot Ave,11,63,13,1236407,2098.75,1.46
casual,classic_bike,Hoyne Ave & 47th St,104,319,144,1236407,3799.07,2.63
casual,classic_bike,Pulaski Rd & Eddy St (Temp),187,575,299,1236407,9894.71,6.87
casual,classic_bike,California Ave & Milwaukee Ave,3209,13120,6487,1236407,93703.92,65.04
casual,classic_bike,Greenwood Ave & 47th St,511,2113,1159,1236407,23138.89,16.06
casual,classic_bike,Logan Blvd & Elston Ave,1309,6977,3374,1236407,28536.6,19.8
casual,classic_bike,Cottage Grove Ave & Oakwood Blvd,534,1602,833,1236407,39552.12,27.47
casual,classic_bike,Dorchester Ave & 63rd St,392,835,550,1236407,28493.1,19.79
casual,classic_bike,Sheridan Rd & Lawrence Ave,1390,6979,4378,1236407,47781.92,33.19
casual,classic_bike,Wood St & Augusta Blvd,1332,6468,4067,1236407,30935.36,21.47
casual,classic_bike,Wabash Ave & 83rd St,18,69,25,1236407,5153.07,3.58
casual,classic_bike,Woodlawn Ave & 75th St,23,69,27,1236407,6421.52,4.46
casual,classic_bike,Sheffield Ave & Willow St,2975,13637,9465,1236407,56219.52,39.06
casual,classic_bike,Prairie Ave & Garfield Blvd,429,1606,970,1236407,17884.17,12.43
casual,classic_bike,Aberdeen St & Monroe St,2131,11590,7790,1236407,50123.16,34.81
casual,classic_bike,Larrabee St & Armitage Ave,3037,11590,8242,1236407,60858.53,42.25
casual,classic_bike,Racine Ave & 61st St,25,71,36,1236407,3900.67,2.71
casual,classic_bike,Western Ave & Roscoe St,600,2888,1815,1236407,14837.43,10.29
casual,classic_bike,Clybourn Ave & Division St,1526,7240,5077,1236407,31930.11,22.18
casual,classic_bike,Harper Ave & 59th St,893,4937,3853,1236407,31575.98,21.92
casual,classic_bike,Shedd Aquarium,11344,27721,15153,1236407,362503.4,251.72
casual,classic_bike,Racine Ave & 65th St,34,74,41,1236407,16069.52,11.16
casual,classic_bike,MLK Jr Dr & 47th St,318,842,447,1236407,16680.49,11.59
casual,classic_bike,Ogden Ave & Roosevelt Rd,403,1610,947,1236407,16219.12,11.26
casual,classic_bike,Avondale Ave & Irving Park Rd,397,1866,696,1236407,10149.45,7.05
casual,classic_bike,Sheridan Rd & Greenleaf Ave,584,2378,1460,1236407,21895.57,15.23
casual,classic_bike,Washtenaw Ave & Lawrence Ave,483,3402,1597,1236407,13449.37,9.34
casual,classic_bike,California Ave & Francis Pl (Temp),1298,4939,2573,1236407,31407.2,21.81
casual,classic_bike,Benson Ave & Church St,1356,6219,3983,1236407,53649.07,37.26
casual,classic_bike,Western Ave & 111th St,74,332,77,1236407,16914.8,11.75
casual,classic_bike,Morgan St & 18th St,1177,5708,3242,1236407,28196.71,19.57
casual,classic_bike,State St & Kinzie St,5167,21068,13043,1236407,166670.43,115.76
casual,classic_bike,Lincoln Ave & Fullerton Ave,6736,23372,15877,1236407,136988.66,95.13
casual,classic_bike,Talman Ave & Addison St,540,3405,1572,1236407,14330.01,9.96
casual,classic_bike,Glenwood Ave & Morse Ave,799,4429,2749,1236407,24319.45,16.89
casual,classic_bike,Financial Pl & Ida B Wells Dr,1486,8013,5212,1236407,42336.68,29.4
casual,classic_bike,DuSable Lake Shore Dr & Diversey Pkwy,5058,16205,11636,1236407,152826.9,106.13
casual,classic_bike,Pulaski Rd & Lake St,53,334,68,1236407,4902.77,3.4
casual,classic_bike,Clark St & Elmdale Ave,599,3662,2333,1236407,26684.36,18.53
casual,classic_bike,Sheridan Rd & Loyola Ave,1177,4942,2880,1236407,52126.87,36.2
casual,classic_bike,Commercial Ave & 100th St,26,79,27,1236407,4577.65,3.18
casual,classic_bike,DuSable Lake Shore Dr & Belmont Ave,5252,16975,11577,1236407,161130.07,111.9
casual,classic_bike,MLK Jr Dr & 29th St,920,7760,5747,1236407,33579.84,23.32
casual,classic_bike,Broadway & Cornelia Ave,5403,21840,14750,1236407,147025.56,102.14
casual,classic_bike,Halsted St & 69th St,33,81,46,1236407,6550.06,4.55
casual,classic_bike,Hegewisch Metra Station,18,81,24,1236407,1854.52,1.29
casual,classic_bike,Drake Ave & Montrose Ave,204,1361,742,1236407,8968.34,6.23
casual,classic_bike,Canal St & Harrison St,594,3409,2393,1236407,15131.71,10.52
casual,classic_bike,Western Ave & Division St,1565,6225,3237,1236407,43777.09,30.41
casual,classic_bike,Calumet Ave & 18th St,2149,9809,6141,1236407,74145.98,51.49
casual,classic_bike,Columbus Dr & Randolph St,4675,22097,13445,1236407,167641.74,116.42
casual,classic_bike,Francisco Ave & Foster Ave,367,2386,1131,1236407,17947.16,12.46
casual,classic_bike,Halsted St & Roosevelt Rd,705,5714,4207,1236407,14177.6,9.85
casual,classic_bike,Calumet Ave & 71st St,31,83,39,1236407,2942.32,2.04
casual,classic_bike,Elizabeth St & 47th St,40,83,46,1236407,985.58,0.69
casual,classic_bike,Western Ave & 21st St,290,1875,801,1236407,9419.59,6.55
casual,classic_bike,Kimball Ave & Belmont Ave,612,2643,1309,1236407,17230.28,11.97
casual,classic_bike,Desplaines St & Randolph St,3113,13139,8518,1236407,64726.79,44.94
casual,classic_bike,Sheffield Ave & Waveland Ave,6068,20563,12776,1236407,163964.3,113.84
casual,classic_bike,Prospect Sq & 91st St,73,340,100,1236407,8668.13,6.02
casual,classic_bike,Michigan Ave & 114th St,32,87,35,1236407,7571.66,5.26
casual,classic_bike,Cottage Grove Ave & 67th St,189,343,238,1236407,6705.43,4.66
casual,classic_bike,Western Ave & Walton St,1781,7767,4594,1236407,42506.67,29.52
casual,classic_bike,Hale Ave & 107th St,45,344,69,1236407,2363.65,1.64
casual,classic_bike,Wolcott Ave & Polk St,899,10584,7223,1236407,16579.39,11.5
casual,classic_bike,Canal St & Monroe St,1472,10840,6901,1236407,34556.16,23.99
casual,classic_bike,Broadway & Sheridan Rd,3746,15192,10198,1236407,84116.56,58.42
casual,classic_bike,Racine Ave & Fullerton Ave,3360,16984,12584,1236407,66166.2,45.92
casual,classic_bike,Green St & Randolph St,5823,19800,13207,1236407,134465.16,93.38
casual,classic_bike,Torrence Ave & 126th Pl,11,89,17,1236407,330.42,0.23
casual,classic_bike,Kedzie Ave & Roosevelt Rd,152,345,171,1236407,18636.65,12.95
casual,classic_bike,Kedzie Ave & Lake St,198,857,314,1236407,9785.97,6.8
casual,classic_bike,Wood St & 35th St,161,857,429,1236407,8397.51,5.83
casual,classic_bike,Noble St & Milwaukee Ave,2038,10073,6529,1236407,39728.13,27.57
casual,classic_bike,Wabash Ave & Adams St,2697,11097,6944,1236407,107913.14,74.94
casual,classic_bike,Clark St & Randolph St,3121,17497,10881,1236407,87185.0,60.51
casual,classic_bike,Wilton Ave & Belmont Ave,8095,29274,19836,1236407,190324.22,132.18
casual,classic_bike,Greenwood Ave & 91st St,34,91,39,1236407,7012.92,4.87
casual,classic_bike,Austin Blvd & Chicago Ave,82,347,141,1236407,10916.7,7.58
casual,classic_bike,Stockton Dr & Wrightwood Ave,5237,18011,12306,1236407,131378.91,91.23
casual,classic_bike,May St & Cullerton St,542,2396,1599,1236407,15057.72,10.45
casual,classic_bike,Halsted St & North Branch St,591,2652,1593,1236407,10365.25,7.21
casual,classic_bike,Wood St & Hubbard St,1064,4956,3095,1236407,20134.21,13.97
casual,classic_bike,Bradley Park,36,94,40,1236407,2608.03,1.81
casual,classic_bike,Ashland Ave & Wrightwood Ave,2081,7774,5130,1236407,42936.9,29.81
casual,classic_bike,Desplaines St & Kinzie St,4915,25694,16491,1236407,88652.01,61.55
casual,classic_bike,Throop St & 52nd St,31,95,41,1236407,849.27,0.59
casual,classic_bike,Shields Ave & 31st St,378,3423,2579,1236407,9807.23,6.8
casual,classic_bike,Halsted St & Maxwell St,1638,9055,5900,1236407,36845.74,25.59
casual,classic_bike,Marshfield Ave & 59th St,14,96,21,1236407,514.7,0.36
casual,classic_bike,Southport Ave & Belmont Ave,3377,11360,7578,1236407,63559.01,44.12
casual,classic_bike,Loomis St & Lexington St,1651,18784,13899,1236407,33036.18,22.95
casual,classic_bike,Racine Ave & Belmont Ave,4761,15457,10528,1236407,94734.45,65.75
casual,classic_bike,Laramie Ave & Gladys Ave,38,98,55,1236407,4188.04,2.91
casual,classic_bike,Indiana Ave & 40th St,136,611,271,1236407,8150.65,5.66
casual,classic_bike,Racine Ave & Wrightwood Ave,2326,9315,6837,1236407,43449.79,30.17
casual,classic_bike,Wood St & Milwaukee Ave,4195,17251,10398,1236407,96004.12,66.67
casual,classic_bike,Rhodes Ave & 71st St,44,100,46,1236407,3640.77,2.53
casual,classic_bike,Kilbourn Ave & Milwaukee Ave,104,356,161,1236407,6851.63,4.76
casual,classic_bike,State St & Pershing Rd,57,356,150,1236407,1998.78,1.39
casual,classic_bike,Halsted St & 21st St,703,2148,1357,1236407,22931.16,15.92
casual,classic_bike,Halsted St & Roscoe St,6292,23908,14805,1236407,144709.38,100.51
casual,classic_bike,Spaulding Ave & Armitage Ave,1256,4453,2247,1236407,36212.7,25.13
casual,classic_bike,Ravenswood Ave & Lawrence Ave,2410,14437,8454,1236407,56203.11,39.01
casual,classic_bike,Morgan St & Lake St,5302,21093,13276,1236407,137779.81,95.67
casual,classic_bike,Damen Ave & 51st St,43,102,50,1236407,1921.02,1.33
casual,classic_bike,Eberhart Ave & 61st St,161,614,199,1236407,15732.72,10.92
casual,classic_bike,Spaulding Ave & Division St,471,2406,1041,1236407,21747.89,15.1
casual,classic_bike,Wells St & Evergreen Ave,8054,26214,17672,1236407,159396.05,110.68
casual,classic_bike,Torrence Ave & 106th St,22,103,24,1236407,792.4,0.55
